sourceCode,sourceName,sourceFrequency,sourceAutoAssignedConceptIds,ADD_INFO:kardex_name,matchScore,mappingStatus,equivalence,statusSetBy,statusSetOn,conceptId,conceptName,domainId,mappingType,comment,createdBy,createdOn,assignedReviewer
343,Upper Limb US,32065,,Radiology,0.67,APPROVED,EQUAL,vvcb,1682672277658,46272042,Ultrasonography of limb,Procedure,MAPS_TO,,vvcb,1682672276536,
12120,Needle Biopsy CT,560,,Radiology,0.87,APPROVED,EQUAL,vvcb,1682669295207,4031025,CT guidance for needle biopsy,Procedure,MAPS_TO,,vvcb,1682669294835,
12062,Blood Pool Scan NM,1,,Radiology,0.43,APPROVED,EQUAL,vvcb,1682609023416,4261382,Cardiac blood pool imaging,Procedure,MAPS_TO,,<auto>,1682607069516,
6479,Renal US,31420,,Radiology,0.44,APPROVED,EQUAL,vvcb,1682670249935,4147846,Echography of kidney,Procedure,MAPS_TO,,vvcb,1682670249435,
5492,US HX (RDDY),549,,Radiology,0.14,FLAGGED,EQUAL,vvcb,1682694611085,1340204,History of event,Observation,MAPS_TO,,vvcb,1682672393097,
11821,Biliary Stent Insertion IR,37,,Radiology,0.81,APPROVED,EQUAL,vvcb,1682608980869,3656144,Insertion of biliary stent,Procedure,MAPS_TO,,<auto>,1682607069657,
6410,Pelvis DX,31234,,Radiology,0.56,APPROVED,EQUAL,vvcb,1682670104528,4145310,Pelvis X-ray,Procedure,MAPS_TO,,vvcb,1682670104012,
13125,Axilla US,544,,Radiology,0.57,APPROVED,EQUAL,vvcb,1682668577013,4201343,Ultrasonography of axilla,Procedure,MAPS_TO,,vvcb,1682668576576,
12092,Cervical Spine Discogram CT,1,,Radiology,0.80,APPROVED,EQUAL,vvcb,1682673936387,4082702,CT discogram of cervical region,Procedure,MAPS_TO,,vvcb,1682673935933,
11854,Embolisation IR,37,,Radiology,0.88,APPROVED,EQUIVALENT,vvcb,1682693538523,4046732,Embolization procedure,Procedure,MAPS_TO,,<auto>,1682607070125,
510,Tibia and Fibula DX,28968,,Radiology,0.72,APPROVED,EQUAL,vvcb,1682672142717,4085290,Tibia and/or fibula X-ray,Procedure,MAPS_TO,,vvcb,1682672142276,
11417,HX IR (RGDY),539,,Radiology,0.14,FLAGGED,EQUAL,vvcb,1682693733948,1340204,History of event,Observation,MAPS_TO,,vvcb,1682607675384,
12093,Lumbar Spine Discogram CT,1,,Radiology,0.81,APPROVED,EQUAL,vvcb,1682610976786,4174995,Lumbar discography,Procedure,MAPS_TO,,<auto>,1682607070282,
6565,Chest CT,28926,,Radiology,1.00,APPROVED,EQUAL,vvcb,1682609504062,4058335,CT of chest,Procedure,MAPS_TO,,<auto>,1682607070282,
12454,Vertebroplasty IR,36,,Radiology,0.87,APPROVED,EQUAL,vvcb,1682672568632,4268439,Vertebroplasty,Procedure,MAPS_TO,,<auto>,1682607070344,
10219,HX CT (CXACN),27625,,Radiology,0.16,FLAGGED,EQUAL,vvcb,1682693683838,1340204,History of event,Observation,MAPS_TO,,vvcb,1682607338738,
2793,Venacava Filter Placement IR,538,,Radiology,0.47,APPROVED,INEXACT,vvcb,1683204366494,4337255,Insertion of sieve into vena cava,Procedure,MAPS_TO,VC - Check difference between seive and filter,vvcb,1683204364475,
12313,RPH shell for MR 1,1,,Radiology,0.30,FLAGGED,EQUAL,vvcb,1682694465442,4233528,Anesthesia for MRI scan,Procedure,MAPS_TO,,<auto>,1682607070516,
5171,Samarium Scan NM,36,,Radiology,0.38,APPROVED,EQUAL,vvcb,1683207739533,35622627,Radionuclide imaging using samarium (153-Sm) lexidronam,Procedure,MAPS_TO,,vvcb,1683207738605,
11391,DX HX (SFBN),27501,,Radiology,0.09,FLAGGED,EQUAL,vvcb,1682679469727,1340204,History of event,Observation,MAPS_TO,,vvcb,1682607962701,
6519,Renogram MAG3 Scan NM,535,,Radiology,0.48,APPROVED,EQUAL,vvcb,1682670270768,4346948,Tc99m-MAG3 renogram,Procedure,MAPS_TO,,<auto>,1682607070704,
6404,Cystourethrogram DX,36,,Radiology,0.81,APPROVED,EQUAL,vvcb,1682674196935,4184736,Voiding urethrocystography,Procedure,MAPS_TO,,<auto>,1682607070735,
12461,US Guided Thrombin Inj,1,,Radiology,0.83,APPROVED,EQUAL,vvcb,1682672355362,4329499,Injection of thrombin using ultrasound guidance,Procedure,MAPS_TO,,<auto>,1682607070782,
6383,Orthopantomogram DX,27388,,Radiology,0.80,APPROVED,EQUAL,vvcb,1682669590569,4233227,Orthopantogram,Procedure,MAPS_TO,,<auto>,1682607070813,
1411,Upper Extremity MRI,532,,Radiology,0.65,APPROVED,EQUIVALENT,vvcb,1683204435233,4086399,MRI of upper limb,Procedure,MAPS_TO,,vvcb,1683204428130,
13027,Water Soluble Enema DX,211,,Radiology,0.65,APPROVED,EQUAL,vvcb,1682672582007,4346072,Water soluble contrast enema,Procedure,MAPS_TO,,<auto>,1682607071172,
4177,Transvaginal US,27226,,Radiology,0.72,APPROVED,EQUAL,vvcb,1682672180187,4027510,Transvaginal echography,Procedure,MAPS_TO,,<auto>,1682607071219,
10718,Pleural Aspiration IR,1,,Radiology,0.89,APPROVED,EQUIVALENT,vvcb,1683207383529,46270831,Imaging guided percutaneous drainage of pleura,Procedure,MAPS_TO,,vvcb,1683207382595,
11368,NM HX (RE6N),1,,Radiology,0.18,FLAGGED,EQUAL,vvcb,1682694224798,1340204,History of event,Observation,MAPS_TO,,vvcb,1682669510209,
11329,US HX (CXCBN),26389,,Radiology,0.09,FLAGGED,EQUAL,vvcb,1682694611085,1340204,History of event,Observation,MAPS_TO,,vvcb,1682607968920,
5140,Leukoscan NM,530,,Radiology,0.39,APPROVED,EQUIVALENT,vvcb,1683204693533,35622810,Radionuclide imaging using technetium (99m-Tc) sulesomab,Procedure,MAPS_TO,VC - https://en.wikipedia.org/wiki/Technetium_(99mTc)_sulesomab,vvcb,1683204690891,
5297,Varicocele Embolisation IR,210,,Radiology,0.79,APPROVED,EQUAL,vvcb,1682672471630,4071955,Embolization of varicocele,Procedure,MAPS_TO,,<auto>,1682607071516,
11354,US HX (UCDN),24885,,Radiology,0.22,FLAGGED,EQUAL,vvcb,1682694611085,1340204,History of event,Observation,MAPS_TO,,vvcb,1682607969920,
11370,NM HX (TE4N),1,,Radiology,0.15,FLAGGED,EQUAL,vvcb,1682694224798,1340204,History of event,Observation,MAPS_TO,,vvcb,1682669516303,
6070,Abdomen DX,24224,,Radiology,0.57,APPROVED,EQUAL,vvcb,1682608526771,4057900,Plain X-ray abdomen,Procedure,MAPS_TO,,vvcb,1682608526317,
506,Temporomandibular Joint DX,525,,Radiology,0.81,APPROVED,EQUAL,vvcb,1682671998791,4228801,Diagnostic radiography of temporomandibular joint,Procedure,MAPS_TO,,vvcb,1682671998447,
11371,NM HX (TE6N),1,,Radiology,0.15,FLAGGED,EQUAL,vvcb,1682694224798,1340204,History of event,Observation,MAPS_TO,,vvcb,1682669517084,
372,Abdomen CT,23477,,Radiology,0.73,APPROVED,EQUAL,vvcb,1682608511567,4061009,CT of abdomen,Procedure,MAPS_TO,,vvcb,1682608510989,
12146,Pacemaker Insertion IR,209,,Radiology,0.71,APPROVED,EQUAL,vvcb,1682669609523,4184306,Insertion of carotid pacemaker,Procedure,MAPS_TO,,<auto>,1682607072094,
11377,DX HX (IFBN),1,,Radiology,0.09,FLAGGED,EQUAL,vvcb,1682679469727,1340204,History of event,Observation,MAPS_TO,,vvcb,1682609817708,
11784,Colonic Transit Study DX,523,,Radiology,0.68,APPROVED,EQUAL,vvcb,1682609608689,4167047,X-ray for colonic transit study,Procedure,MAPS_TO,,vvcb,1682609608329,
41,Forearm DX,22670,,Radiology,0.72,APPROVED,EQUAL,vvcb,1682610385507,4253530,Radiography of forearm,Procedure,MAPS_TO,,vvcb,1682610385095,
5146,Forearm MRI,208,,Radiology,0.63,APPROVED,EQUAL,vvcb,1682610394450,4082713,MRI of forearm,Procedure,MAPS_TO,,vvcb,1682610394028,
5496,US HX (RDEY),16,,Radiology,0.16,FLAGGED,EQUAL,vvcb,1682694611085,1340204,History of event,Observation,MAPS_TO,,vvcb,1682672397801,
10822,US HX (CXDDY),523,,Radiology,0.12,FLAGGED,EQUAL,vvcb,1682694611085,1340204,History of event,Observation,MAPS_TO,,vvcb,1682672377941,
11790,PET Scan NM,204,,Radiology,0.63,APPROVED,EQUAL,vvcb,1682670165029,4305790,Positron emission tomography,Procedure,MAPS_TO,,<auto>,1682607072360,
15905,A&E Urinalysis,15,,Radiology,0.26,APPROVED,EQUAL,vvcb,1682608499880,4055811,Urine examination,Procedure,MAPS_TO,,vvcb,1682608499364,
6354,Hip Arthrogram DX,513,,Radiology,0.79,APPROVED,EQUAL,vvcb,1682610603108,4058195,Hip arthrogram,Procedure,MAPS_TO,,<auto>,1682607072485,
6375,Elbow DX,22263,,Radiology,0.51,APPROVED,EQUAL,vvcb,1682609878865,4298569,Radiography of elbow,Procedure,MAPS_TO,,vvcb,1682609878537,
12540,Guided Skin Marking US,200,,Radiology,0.82,APPROVED,EQUAL,vvcb,1682668649796,4196157,Marking of skin using ultrasound guidance,Procedure,MAPS_TO,,vvcb,1682668649393,
13481,CT Colon,509,,Radiology,0.68,APPROVED,EQUAL,vvcb,1682609689206,4138003,Computed tomography of colon,Procedure,MAPS_TO,,<auto>,1682607072641,
12111,Hand CT,194,,Radiology,0.52,APPROVED,EQUAL,vvcb,1682610512810,4083217,CT of hand,Procedure,MAPS_TO,,vvcb,1682610512467,
2808,Radiological Thrombolysis IR,15,,Radiology,0.59,UNCHECKED,UNREVIEWED,,0,4051022,Thrombolysis of artery,Procedure,MAPS_TO,,<auto>,1682607073079,
11820,"Chest, Abdomen and Pelvis CT",22013,,Radiology,0.90,APPROVED,EQUAL,vvcb,1682609494765,4167549,"CT of chest, abdomen and pelvis",Procedure,MAPS_TO,,<auto>,1682607073110,
12001,Heart Catheterisation IR,505,,Radiology,0.75,APPROVED,EQUAL,vvcb,1682610598452,4164278,Catheterization,Procedure,MAPS_TO,,<auto>,1682607073126,
7262,Upper Extremity MRI,191,,Radiology,0.65,APPROVED,EQUIVALENT,vvcb,1683205841530,4086399,MRI of upper limb,Procedure,MAPS_TO,,vvcb,1683205835413,
6397,Cholangiogram DX,505,,Radiology,0.77,APPROVED,EQUAL,vvcb,1682609560126,4151838,Cholangiogram,Procedure,MAPS_TO,,<auto>,1682607073297,
507,Thoracic Spine DX,21599,,Radiology,0.61,APPROVED,EQUAL,vvcb,1682672085112,4164894,Radiography of thoracic spine,Procedure,MAPS_TO,,vvcb,1682672084715,
5314,Stereotactic Biopsy MRI,15,,Radiology,0.75,APPROVED,WIDER,vvcb,1683208455783,44803076,Stereotactic biopsy of organ NOC,Procedure,MAPS_TO,,vvcb,1682675457192,
12094,Ankle CT,499,,Radiology,0.74,APPROVED,EQUAL,vvcb,1682608845633,4083219,CT of ankle,Procedure,MAPS_TO,,<auto>,1682607073407,
12537,Guided Barbotage US,189,,Radiology,0.75,APPROVED,EQUAL,vvcb,1682674584336,4196903,Barbotage of tendon using ultrasound guidance,Procedure,MAPS_TO,,<auto>,1682607073438,
1407,Pelvis MRI,20926,,Radiology,0.67,APPROVED,EQUAL,vvcb,1682670118059,4097527,MRI of pelvis,Procedure,MAPS_TO,,<auto>,1682607073438,
6562,Myelogram CT,15,,Radiology,0.88,APPROVED,EQUAL,vvcb,1682669043456,4082699,CT myelogram,Procedure,MAPS_TO,,vvcb,1682669043081,
11419,HX IR (RGEY),497,,Radiology,0.16,FLAGGED,EQUAL,vvcb,1682693733948,1340204,History of event,Observation,MAPS_TO,,vvcb,1682607758526,
353,Testicular US,20834,,Radiology,0.65,APPROVED,EQUAL,vvcb,1682672914559,4083772,Echography of scrotum and contents,Procedure,MAPS_TO,,vvcb,1682672914150,
2863,Thyroid Scan NM,189,,Radiology,0.76,APPROVED,EQUAL,vvcb,1682675505723,4294170,Radionuclide thyroid imaging,Procedure,MAPS_TO,,<auto>,1682607073688,
5379,zzreuseNeuro Angiogram IR,494,,Radiology,0.47,APPROVED,INEXACT,vvcb,1683211096988,35622859,Angiography of intracranial artery,Procedure,MAPS_TO,,vvcb,1683211079828,
5506,HX IR (NGCN),187,,Radiology,0.13,FLAGGED,EQUAL,vvcb,1682693733948,1340204,History of event,Observation,MAPS_TO,,vvcb,1682607519006,
12140,Coronary Arteries Angiogram IR,14,,Radiology,0.76,APPROVED,EQUAL,vvcb,1682609670721,4142645,Coronary angiography,Procedure,MAPS_TO,,<auto>,1682607074126,
6480,Upper Limb US,20571,,Radiology,0.67,APPROVED,EQUAL,vvcb,1682672281111,46272042,Ultrasonography of limb,Procedure,MAPS_TO,,vvcb,1682672280539,
12071,Sialogram DX,185,,Radiology,0.68,APPROVED,EQUAL,vvcb,1682671015273,4273756,Sialogram,Procedure,MAPS_TO,,<auto>,1682607074266,
11779,Parathyroid Scan NM,493,,Radiology,0.71,APPROVED,EQUIVALENT,vvcb,1683204724321,4162132,Radioisotope scan of parathyroid,Procedure,MAPS_TO,,vvcb,1683204723280,
11362,NM HX (IE3N),20387,,Radiology,0.16,FLAGGED,EQUAL,vvcb,1682694224798,1340204,History of event,Observation,MAPS_TO,,vvcb,1682607979233,
10862,Stereotactic Biopsy CT,13,,Radiology,0.82,APPROVED,WIDER,vvcb,1683208455783,44803076,Stereotactic biopsy of organ NOC,Procedure,MAPS_TO,,vvcb,1682675443099,
13354,DEXA,20223,,Radiology,0.52,APPROVED,EQUAL,vvcb,1682609787576,4086416,Dual energy X-ray absorptiometry,Procedure,MAPS_TO,,<auto>,1682607074407,
10827,US HX (CXCDY),181,,Radiology,0.10,FLAGGED,EQUAL,vvcb,1682694611085,1340204,History of event,Observation,MAPS_TO,,vvcb,1682672369925,
11365,NM HX (RE2N),13,,Radiology,0.17,FLAGGED,EQUAL,vvcb,1682694224798,1340204,History of event,Observation,MAPS_TO,,vvcb,1682669502869,
1025,Needle Biopsy CT,181,,Radiology,0.87,APPROVED,EQUAL,vvcb,1682669298732,4031025,CT guidance for needle biopsy,Procedure,MAPS_TO,,vvcb,1682669298288,
6422,Cervical Spine DX,19513,,Radiology,0.58,APPROVED,EQUAL,vvcb,1682609482531,4281665,Radiography of cervical spine,Procedure,MAPS_TO,,vvcb,1682609482140,
13097,Nasogastric Feeding Tube Insertion IR,492,,Radiology,0.78,APPROVED,EQUAL,vvcb,1682669093032,4227418,Insertion of nasogastric tube,Procedure,MAPS_TO,,vvcb,1682669092682,
13032,Strontium 89 Therapy NM,13,,Radiology,0.87,APPROVED,EQUAL,vvcb,1682671957197,4044938,Strontium 89 therapy,Procedure,MAPS_TO,,<auto>,1682607075032,
432,Femur DX,18787,,Radiology,0.51,APPROVED,EQUAL,vvcb,1682610232916,4081560,Plain X-ray of femur,Procedure,MAPS_TO,,vvcb,1682610232510,
11785,Pouchogram DX,492,,Radiology,0.79,APPROVED,EQUAL,vvcb,1682670186341,4345931,Pouchogram,Procedure,MAPS_TO,,<auto>,1682607075063,
2784,Venacavagram IR,181,,Radiology,0.35,APPROVED,EQUAL,vvcb,1682672511709,4195917,Venography of vena cava,Procedure,MAPS_TO,,<auto>,1682607075063,
11406,HX IR (CXGAN),18736,,Radiology,0.20,FLAGGED,EQUAL,vvcb,1682693706432,1340204,History of event,Observation,MAPS_TO,,vvcb,1682607448521,
13096,MRI Venogram Cerebral,179,,Radiology,0.79,APPROVED,EQUAL,vvcb,1682668942394,4304577,MRI venography of cerebral veins,Procedure,MAPS_TO,,<auto>,1682607075266,
6342,Temporal Bones CT,485,,Radiology,0.69,APPROVED,EQUAL,vvcb,1682671517189,4327254,CT of temporal bone,Procedure,MAPS_TO,,<auto>,1682607075282,
13516,Sacroiliac Joint Injection DX,13,,Radiology,0.80,APPROVED,EQUAL,vvcb,1682670323905,4337874,Injection of sacroiliac joint,Procedure,MAPS_TO,,<auto>,1682607075344,
11797,Soft Tissue US,18137,,Radiology,0.74,APPROVED,EQUAL,vvcb,1682671851385,4205771,Ultrasonography of soft tissue,Procedure,MAPS_TO,,vvcb,1682671850992,
12097,Foot CT,483,,Radiology,0.64,APPROVED,EQUAL,vvcb,1682610354793,4082974,CT of foot,Procedure,MAPS_TO,,vvcb,1682610354355,
13312,MR Zimmer,175,,Radiology,0.47,APPROVED,INEXACT,vvcb,1683205894107,4109146,Application of Zimmer splint,Procedure,MAPS_TO,VC - Probably MR Knee protocol,<auto>,1682607075407,
12317,Whole Spine MRI,17389,,Radiology,0.53,APPROVED,EQUAL,vvcb,1682672599023,4082839,MRI of spine,Procedure,MAPS_TO,,vvcb,1682672596523,
346,Abdominal US (Gynae),13,,Radiology,0.42,APPROVED,EQUAL,vvcb,1682608648053,4261497,Ultrasonography of abdomen,Procedure,MAPS_TO,,vvcb,1682608647042,
5143,Knee MRI,17273,,Radiology,0.62,APPROVED,EQUAL,vvcb,1682610789111,4082716,MRI of knee,Procedure,MAPS_TO,,vvcb,1682610787736,
6490,Guided Thyroid Biopsy US,175,,Radiology,0.73,APPROVED,EQUAL,vvcb,1682668696182,4258697,Biopsy of thyroid using ultrasound guidance,Procedure,MAPS_TO,,vvcb,1682668695765,
6540,Gated Cardiac Study NM,481,,Radiology,0.58,APPROVED,EQUIVALENT,vvcb,1682674476129,40489923,Gated computed tomography of heart with contrast,Procedure,MAPS_TO,,vvcb,1682674475639,
10950,Orbits US,12,,Radiology,0.54,APPROVED,EQUAL,vvcb,1682669575444,4302791,US scan of orbits,Procedure,MAPS_TO,,vvcb,1682669575054,
10585,MR Orbits,173,,Radiology,0.55,APPROVED,EQUAL,vvcb,1682668948619,4149107,MRI of orbit,Procedure,MAPS_TO,,<auto>,1682607076047,
12284,Orthopaedic pinning,16630,,Radiology,0.61,APPROVED,INEXACT,vvcb,1683206962312,46272434,Fluoroscopy guided intramedullary nailing of fracture of bone,Procedure,MAPS_TO,,vvcb,1683206960813,
5514,Femur MRI,478,,Radiology,0.62,APPROVED,EQUAL,vvcb,1682610242322,4141812,MRI of femur,Procedure,MAPS_TO,,vvcb,1682610241947,
11423,HX IR (SGBN),12,,Radiology,0.13,FLAGGED,EQUAL,vvcb,1682693733948,1340204,History of event,Observation,MAPS_TO,,vvcb,1682607771604,
6431,Hand MRI,173,,Radiology,0.67,APPROVED,EQUAL,vvcb,1682610525951,4082714,MRI of hand,Procedure,MAPS_TO,,vvcb,1682610524154,
10728,Knee US,474,,Radiology,0.46,APPROVED,EQUAL,vvcb,1682610803596,4082676,Ultrasonography of knee,Procedure,MAPS_TO,,vvcb,1682610803189,
11431,HX IR (TGFN),12,,Radiology,0.12,FLAGGED,EQUAL,vvcb,1682693747127,1340204,History of event,Observation,MAPS_TO,,vvcb,1682607787464,
6472,Octreo Imaging NM,172,,Radiology,0.57,APPROVED,EQUAL,vvcb,1682675160821,44791151,Radiolabelled octreotide imaging,Procedure,MAPS_TO,,vvcb,1682675157581,
5145,Hand MRI,471,,Radiology,0.67,APPROVED,EQUAL,vvcb,1682610523717,4082714,MRI of hand,Procedure,MAPS_TO,,vvcb,1682610523357,
12000,Coronary Arteries Angiogram IR,15916,,Radiology,0.76,APPROVED,EQUAL,vvcb,1682609669705,4142645,Coronary angiography,Procedure,MAPS_TO,,<auto>,1682607076391,
12382,Rad Review Note,12,,Radiology,0.59,FLAGGED,EQUAL,vvcb,1682694457739,44812068,Medication review of medical notes,Procedure,MAPS_TO,,<auto>,1682607076438,
13313,MR Zimmer,470,,Radiology,0.47,APPROVED,UNMATCHED,vvcb,1683204925487,4109146,Application of Zimmer splint,Procedure,MAPS_TO,"VC - Quin, can you find at least one report for this? I think it is an MRI Knee protocol -> https://www.zimmerbiomet.com/content/dam/zimmer-biomet/drive/0911.3-GLBL-en%20Signature-PSI%20Knee%20MRI%20Protocol_DIGITAL.pdf",<auto>,1682607076532,
12502,Bone Scan NM,15498,,Radiology,0.61,APPROVED,EQUAL,vvcb,1682609070698,4217238,Radioisotope scan of bone,Procedure,MAPS_TO,,vvcb,1682609070245,
2804,Aortogram IR,12,,Radiology,0.74,APPROVED,EQUAL,vvcb,1682608907337,4184592,Aortography,Procedure,MAPS_TO,,<auto>,1682607076610,
11334,HX IR (CXGCN),15425,,Radiology,0.14,FLAGGED,EQUAL,vvcb,1682693706432,1340204,History of event,Observation,MAPS_TO,,vvcb,1682607459615,
6493,Upper Extremity Arterial Doppler US,172,,Radiology,0.59,APPROVED,EQUAL,vvcb,1683035874428,4331817,Doppler ultrasonography of artery of upper limb,Procedure,MAPS_TO,,vvcb,1683035873115,
62,Small Bowel Enema DX,468,,Radiology,0.72,APPROVED,EQUAL,vvcb,1682671822616,4346069,Small bowel barium enema,Procedure,MAPS_TO,,<auto>,1682607077032,
6386,Zygomatic Arches DX,12,,Radiology,0.54,APPROVED,EQUAL,vvcb,1682672650623,4181790,X-ray of zygoma,Procedure,MAPS_TO,,vvcb,1682672650227,
6388,Mandible DX,463,,Radiology,0.74,APPROVED,EQUAL,vvcb,1682668862986,4055629,Radiography of mandible,Procedure,MAPS_TO,,vvcb,1682668862549,
12835,Cerebral AVM NIR,165,,Radiology,0.39,APPROVED,UNMATCHED,vvcb,1683206116021,4190387,Radioisotope brain imaging,Procedure,MAPS_TO,"VC - Quin, can you find me a patient who has had this and I will find out what this is",<auto>,1682607077172,
348,Lower Extremity Doppler US,15104,,Radiology,0.61,APPROVED,EQUAL,vvcb,1682673012654,4306147,Diagnostic Doppler ultrasonography,Procedure,MAPS_TO,,vvcb,1682673012169,
6387,Sialography DX,12,,Radiology,0.71,APPROVED,EQUAL,vvcb,1682671034775,4273756,Sialogram,Procedure,MAPS_TO,,vvcb,1682671034337,
143,Myelogram DX,162,,Radiology,0.73,APPROVED,EQUAL,vvcb,1682669044244,4280591,Myelogram,Procedure,MAPS_TO,,<auto>,1682607077313,
349,Neonatal Head US,462,,Radiology,0.59,APPROVED,EQUAL,vvcb,1682669336473,4083106,US scan of head,Procedure,MAPS_TO,,vvcb,1682669336020,
12680,Carotid US,15039,,Radiology,0.50,APPROVED,EQUAL,vvcb,1682609283247,4171443,Ultrasonography of carotid artery,Procedure,MAPS_TO,,vvcb,1682609282810,
5307,Loopogram DX,459,,Radiology,0.67,APPROVED,EQUAL,vvcb,1682610915691,40492791,Loopogram of colon,Procedure,MAPS_TO,,<auto>,1682607077532,
6446,Angiogram Upper Extremity IR,12,,Radiology,0.79,APPROVED,EQUAL,vvcb,1682608810414,619193,Angiography of artery of extremity,Procedure,MAPS_TO,,vvcb,1682608809820,
441,Humerus DX,14737,,Radiology,0.50,APPROVED,EQUAL,vvcb,1682610689360,4047491,Radiography of humerus,Procedure,MAPS_TO,,vvcb,1682610688969,
11999,Ventricular Angiography IR,159,,Radiology,0.68,APPROVED,WIDER,vvcb,1683206243606,4148369,Angiocardiography,Procedure,MAPS_TO,,vvcb,1683206239809,
13026,Water Soluble Enema DX,451,,Radiology,0.65,APPROVED,EQUAL,vvcb,1682672581373,4346072,Water soluble contrast enema,Procedure,MAPS_TO,,<auto>,1682607078048,
433,Facial Bones DX,14399,,Radiology,0.55,APPROVED,EQUAL,vvcb,1682610208666,4284961,Diagnostic radiography of facial bones,Procedure,MAPS_TO,,vvcb,1682610208260,
6384,Eye (for Foreign Body) DX,159,,Radiology,0.49,APPROVED,EQUAL,vvcb,1682610184572,4082220,X-ray of eye for foreign body,Procedure,MAPS_TO,,<auto>,1682607078141,
6461,Transjugular Liver Biopsy IR,12,,Radiology,0.92,APPROVED,EQUAL,vvcb,1682672164245,4327721,Transjugular biopsy of liver,Procedure,MAPS_TO,,<auto>,1682607078172,
6376,Forearm DX,13369,,Radiology,0.72,APPROVED,EQUAL,vvcb,1682610386309,4253530,Radiography of forearm,Procedure,MAPS_TO,,vvcb,1682610385902,
6470,Meckel's Scan NM,12,,Radiology,0.87,APPROVED,EQUAL,vvcb,1682668888143,4329112,Radionuclide imaging of small intestine for Meckel diverticulum,Procedure,MAPS_TO,,vvcb,1682668887736,
6344,Maxillofacial CT,158,,Radiology,0.79,APPROVED,EQUAL,vvcb,1682675046286,36713282,CT of maxillofacial area without contrast,Procedure,MAPS_TO,,vvcb,1682675045630,
12086,Myelogram Cervical Spine CT,450,,Radiology,0.77,APPROVED,EQUAL,vvcb,1682669002738,4082700,CT myelogram of cervical region,Procedure,MAPS_TO,,vvcb,1682669002331,
6521,Lacrimal Scan NM,11,,Radiology,0.50,APPROVED,EQUAL,vvcb,1682610842596,4064323,Schirmer's test,Procedure,MAPS_TO,,<auto>,1682607078485,
443,Cholangiogram DX,448,,Radiology,0.77,APPROVED,EQUAL,vvcb,1682609560313,4151838,Cholangiogram,Procedure,MAPS_TO,,<auto>,1682607078516,
2777,Gallium Scan NM,156,,Radiology,0.72,APPROVED,EQUAL,vvcb,1682610397903,4336668,Gallium scan,Procedure,MAPS_TO,,<auto>,1682607078532,
5454,Cardiac Imaging Stress NM,13139,,Radiology,0.51,APPROVED,INEXACT,vvcb,1683212349877,37109082,Radionuclide myocardial perfusion stress study,Procedure,MAPS_TO,,vvcb,1683212339745,
6373,A/C Joints DX,448,,Radiology,0.45,APPROVED,EQUAL,vvcb,1682679367243,4059530,Acromioclavicular joint X-ray,Procedure,MAPS_TO,,vvcb,1682608407332,
12067,Ankle Subtalar Joint DX,155,,Radiology,0.69,APPROVED,EQUAL,vvcb,1682608872414,4085291,Subtalar joint X-ray,Procedure,MAPS_TO,,vvcb,1682608871914,
12082,Myelogram Thoracic Spine CT,11,,Radiology,0.73,APPROVED,EQUAL,vvcb,1682669075982,4082701,CT myelogram of thoracic region,Procedure,MAPS_TO,,vvcb,1682669075550,
1410,Thoracic Spine MRI,12760,,Radiology,0.70,APPROVED,EQUAL,vvcb,1682672088575,4082988,MRI of thoracic spine,Procedure,MAPS_TO,,<auto>,1682607079094,
11991,Facet Joint Injection DX,443,,Radiology,0.70,APPROVED,EQUAL,vvcb,1682610196978,4335030,Injection of facet joint,Procedure,MAPS_TO,,<auto>,1682607079173,
6365,Tibia and Fibula DX,12720,,Radiology,0.72,APPROVED,EQUAL,vvcb,1682672143514,4085290,Tibia and/or fibula X-ray,Procedure,MAPS_TO,,vvcb,1682672143061,
355,Transrectal US,152,,Radiology,0.66,APPROVED,EQUAL,vvcb,1682672177273,40486003,Ultrasonography by transrectal approach,Procedure,MAPS_TO,,vvcb,1682672176924,
12534,Salivary Gland US,439,,Radiology,0.76,APPROVED,EQUAL,vvcb,1682670355481,4082861,US scan of salivary glands,Procedure,MAPS_TO,,vvcb,1682670355004,
12523,Vena Cava Filter Removal IR,11,,Radiology,0.76,APPROVED,EQUAL,vvcb,1682672506334,4138165,Removal of filter in vena cava,Procedure,MAPS_TO,,vvcb,1682672505927,
5497,US HX (RDFY),149,,Radiology,0.13,FLAGGED,EQUAL,vvcb,1682694611085,1340204,History of event,Observation,MAPS_TO,,vvcb,1682672399488,
12296,External Image,12597,,Radiology,0.50,FLAGGED,EQUIVALENT,vvcb,1682693556555,4134406,Documents,Observation,MAPS_TO,,vvcb,1682610178947,
12163,Myelogram Cervical DX,432,,Radiology,0.73,APPROVED,EQUAL,vvcb,1682668966369,4155858,Cervical myelography,Procedure,MAPS_TO,,<auto>,1682607079594,
13267,Liver/Spleen Scan NM,11,,Radiology,0.42,UNCHECKED,UNREVIEWED,,0,4083115,US scan of spleen,Procedure,MAPS_TO,,<auto>,1682607079594,
11331,US HX (CXCDN),12519,,Radiology,0.11,FLAGGED,EQUAL,vvcb,1682694611085,1340204,History of event,Observation,MAPS_TO,,vvcb,1682607996061,
12521,Schlerotherapy IR,145,,Radiology,0.63,APPROVED,EQUAL,vvcb,1682670418328,4220838,Injection of sclerosing agent,Procedure,MAPS_TO,,vvcb,1682670417966,
